"date","year","epiweek","abbreviation","location","location_name","q_0.025","q_0.25","q_0.50","q_0.75","q_0.975"
2010-11-13,2010,45,"SC","45","South Carolina",1.38,4.49,8.35,15.49,49.66
2010-11-13,2010,45,"SD","46","South Dakota",0.11,0.36,0.67,1.25,4.07
2010-11-13,2010,45,"TN","47","Tennessee",0.11,0.37,0.68,1.27,4.13
2010-11-13,2010,45,"TX","48","Texas",2.57,8.36,15.5,28.63,90.61
2010-11-13,2010,45,"UT","49","Utah",8.83,28.41,52.01,94.03,270.63
2010-11-13,2010,45,"VT","50","Vermont",0.71,5.02,13.9,38.12,235.24
2010-11-13,2010,45,"VA","51","Virginia",0.18,0.58,1.08,2,6.51
2010-11-13,2010,45,"WA","53","Washington",1.15,3.75,6.97,12.93,41.54
2010-11-13,2010,45,"WV","54","West Virginia",1.21,3.92,7.28,13.49,43.25
2010-11-13,2010,45,"WI","55","Wisconsin",1.86,6.04,11.2,20.71,65.77
2010-11-13,2010,45,"WY","56","Wyoming",0.07,0.24,0.45,0.84,2.74
2010-11-13,2010,45,"PR","72","Puerto Rico",1.42,15.23,51.97,167.97,899.61
2010-11-13,2010,45,"VI","78","Virgin Islands",0.43,7.58,33.81,142.61,1006.86
2010-11-20,2010,46,"AL","01","Alabama",2.56,8.32,15.43,28.53,90.49
2010-11-20,2010,46,"AK","02","Alaska",0.12,0.41,0.76,1.41,4.62
2010-11-20,2010,46,"AZ","04","Arizona",5.47,17.69,32.59,59.61,180.27
2010-11-20,2010,46,"AR","05","Arkansas",2.93,9.52,17.62,32.47,101.78
2010-11-20,2010,46,"CA","06","California",3.01,9.78,18.12,33.49,105.91
2010-11-20,2010,46,"CO","08","Colorado",4.53,14.65,27.01,49.49,151.23
2010-11-20,2010,46,"CT","09","Connecticut",5.17,16.76,30.91,56.59,171.27
2010-11-20,2010,46,"DE","10","Delaware",2.12,6.91,12.81,23.67,74.81
2010-11-20,2010,46,"DC","11","District of Columbia",2.81,9.22,17.16,31.81,100.67
2010-11-20,2010,46,"FL","12","Florida",0.46,4.21,13.44,42.49,339.26
2010-11-20,2010,46,"GA","13","Georgia",2.8,9.09,16.84,31.11,98.27
2010-11-20,2010,46,"HI","15","Hawaii",4.3,14.02,25.95,47.74,146.85
2010-11-20,2010,46,"ID","16","Idaho",2.78,17.66,46.01,116.64,541.35
2010-11-20,2010,46,"IL","17","Illinois",10.97,35.23,64.33,115.85,328.05
2010-11-20,2010,46,"IN","18","Indiana",0.18,0.6,1.12,2.08,6.78
2010-11-20,2010,46,"IA","19","Iowa",0.22,0.72,1.34,2.49,8.1
2010-11-20,2010,46,"KS","20","Kansas",0.3,0.97,1.8,3.36,10.97
2010-11-20,2010,46,"KY","21","Kentucky",9.25,29.74,54.39,98.24,281.79
2010-11-20,2010,46,"LA","22","Louisiana",6.74,21.82,40.16,73.29,218.96
2010-11-20,2010,46,"ME","23","Maine",0.34,2.16,5.65,14.73,88.47
2010-11-20,2010,46,"MD","24","Maryland",10.25,32.95,60.26,108.74,310.16
2010-11-20,2010,46,"MA","25","Massachusetts",3.41,11.1,20.54,37.84,118.02
2010-11-20,2010,46,"MI","26","Michigan",3.46,20.01,49.62,119.83,518.23
2010-11-20,2010,46,"MN","27","Minnesota",11.29,36.21,66.06,118.68,332.54
2010-11-20,2010,46,"MS","28","Mississippi",0.28,0.95,1.8,3.4,11.46
2010-11-20,2010,46,"MO","29","Missouri",0.25,0.82,1.52,2.83,9.19
2010-11-20,2010,46,"MT","30","Montana",0.41,2.27,5.58,13.69,73.55
2010-11-20,2010,46,"NE","31","Nebraska",0.15,0.5,0.92,1.71,5.56
2010-11-20,2010,46,"NV","32","Nevada",15.6,50.8,92.98,166.59,450.33
2010-11-20,2010,46,"NH","33","New Hampshire",0.13,0.44,0.82,1.53,4.99
2010-11-20,2010,46,"NJ","34","New Jersey",0.46,3.75,11.28,33.64,248.58
2010-11-20,2010,46,"NM","35","New Mexico",0.24,0.79,1.48,2.75,8.97
2010-11-20,2010,46,"NY","36","New York",8.73,28.14,51.57,93.41,270.45
2010-11-20,2010,46,"NC","37","North Carolina",0.27,0.89,1.65,3.06,9.98
2010-11-20,2010,46,"ND","38","North Dakota",0.22,0.7,1.31,2.43,7.93
2010-11-20,2010,46,"OH","39","Ohio",4.65,15.06,27.79,50.94,155.62
2010-11-20,2010,46,"OK","40","Oklahoma",2.41,7.81,14.47,26.72,84.49
2010-11-20,2010,46,"OR","41","Oregon",0.18,0.59,1.09,2.03,6.62
2010-11-20,2010,46,"PA","42","Pennsylvania",8.13,26.19,48.03,87.19,255.31
2010-11-20,2010,46,"RI","44","Rhode Island",0.45,3.95,12.25,37.57,278.45
2010-11-20,2010,46,"SC","45","South Carolina",1.45,4.72,8.77,16.27,52.13
2010-11-20,2010,46,"SD","46","South Dakota",0.17,0.55,1.01,1.88,6.12
2010-11-20,2010,46,"TN","47","Tennessee",0.17,0.57,1.05,1.95,6.35
2010-11-20,2010,46,"TX","48","Texas",4.35,14.12,26.11,48.04,149.14
2010-11-20,2010,46,"UT","49","Utah",17.58,55.87,100.8,177.74,463.45
2010-11-20,2010,46,"VT","50","Vermont",1.43,10,27.55,74.44,410.79
2010-11-20,2010,46,"VA","51","Virginia",1.96,6.38,11.83,21.87,69.67
2010-11-20,2010,46,"WA","53","Washington",3.62,11.78,21.79,40.11,124.52
2010-11-20,2010,46,"WV","54","West Virginia",2.21,7.17,13.28,24.54,77.66
2010-11-20,2010,46,"WI","55","Wisconsin",3.53,11.46,21.19,38.98,120.95
2010-11-20,2010,46,"WY","56","Wyoming",0.11,0.36,0.67,1.25,4.07
2010-11-20,2010,46,"PR","72","Puerto Rico",2.84,30.19,100.69,304.25,1155.68
2010-11-20,2010,46,"VI","78","Virgin Islands",0.85,15.08,66.17,261.34,1227.19
2010-11-27,2010,47,"AL","01","Alabama",6.63,21.49,39.63,72.57,219.83
2010-11-27,2010,47,"AK","02","Alaska",0.16,0.53,0.99,1.85,6.06
2010-11-27,2010,47,"AZ","04","Arizona",19.1,60.73,109.54,192.94,500.11
2010-11-27,2010,47,"AR","05","Arkansas",4.41,14.3,26.41,48.51,149.48
2010-11-27,2010,47,"CA","06","California",3.26,10.61,19.67,36.36,115.09
2010-11-27,2010,47,"CO","08","Colorado",9.39,30.21,55.29,99.94,287.35
2010-11-27,2010,47,"CT","09","Connecticut",5.57,18.07,33.32,60.96,183.71
2010-11-27,2010,47,"DE","10","Delaware",0.29,0.94,1.75,3.25,10.58
2010-11-27,2010,47,"DC","11","District of Columbia",0.4,2.27,5.62,13.87,75.7
2010-11-27,2010,47,"FL","12","Florida",0.72,6.65,21.2,66.62,495.68
2010-11-27,2010,47,"GA","13","Georgia",3.21,10.44,19.34,35.71,112.6
2010-11-27,2010,47,"HI","15","Hawaii",9.24,29.95,55,99.71,287.26
2010-11-27,2010,47,"ID","16","Idaho",4.39,27.83,71.88,178.04,722.35
2010-11-27,2010,47,"IL","17","Illinois",15.92,50.83,92.19,163.94,441.02
2010-11-27,2010,47,"IN","18","Indiana",0.25,0.81,1.5,2.78,9.06
2010-11-27,2010,47,"IA","19","Iowa",0.29,0.95,1.76,3.28,10.64
2010-11-27,2010,47,"KS","20","Kansas",0.39,1.26,2.35,4.38,14.31
2010-11-27,2010,47,"KY","21","Kentucky",11.06,35.5,64.77,116.45,327.38
2010-11-27,2010,47,"LA","22","Louisiana",7.24,23.46,43.19,78.78,234.62
2010-11-27,2010,47,"ME","23","Maine",0.54,3.42,8.95,23.29,136.65
2010-11-27,2010,47,"MD","24","Maryland",6.86,22.2,40.85,74.51,222.24
2010-11-27,2010,47,"MA","25","Massachusetts",0.3,0.97,1.8,3.35,10.92
2010-11-27,2010,47,"MI","26","Michigan",5.47,31.52,77.44,182.71,696.24
2010-11-27,2010,47,"MN","27","Minnesota",18.08,57.54,103.87,183.2,477.29
2010-11-27,2010,47,"MS","28","Mississippi",0.45,2.69,6.86,17.49,102.04
2010-11-27,2010,47,"MO","29","Missouri",1.57,5.12,9.49,17.57,56.23
2010-11-27,2010,47,"MT","30","Montana",4.65,15.21,28.17,51.83,158.77
2010-11-27,2010,47,"NE","31","Nebraska",0.2,0.66,1.23,2.29,7.45
2010-11-27,2010,47,"NV","32","Nevada",3.61,20.63,50.86,122.27,529.61
2010-11-27,2010,47,"NH","33","New Hampshire",6.17,20.08,37.05,67.76,202.91
2010-11-27,2010,47,"NJ","34","New Jersey",0.73,5.93,17.8,52.85,370.53
2010-11-27,2010,47,"NM","35","New Mexico",0.58,3.21,7.84,19.11,101.46
2010-11-27,2010,47,"NY","36","New York",10.1,32.52,59.51,107.43,306.48
2010-11-27,2010,47,"NC","37","North Carolina",9.01,29.13,53.48,97.06,282.41
2010-11-27,2010,47,"ND","38","North Dakota",4.51,14.66,27.08,49.7,152
2010-11-27,2010,47,"OH","39","Ohio",3.35,10.88,20.12,37.05,115.44
2010-11-27,2010,47,"OK","40","Oklahoma",3.63,11.79,21.81,40.18,125.36
2010-11-27,2010,47,"OR","41","Oregon",0.24,0.77,1.44,2.68,8.72
2010-11-27,2010,47,"PA","42","Pennsylvania",14.76,47.2,85.74,152.92,416.06
2010-11-27,2010,47,"RI","44","Rhode Island",0.72,6.26,19.36,58.9,402.72
2010-11-27,2010,47,"SC","45","South Carolina",3.48,11.35,21.03,38.77,120.79
2010-11-27,2010,47,"SD","46","South Dakota",0.22,0.72,1.33,2.48,8.05
2010-11-27,2010,47,"TN","47","Tennessee",0.23,0.76,1.4,2.61,8.48
2010-11-27,2010,47,"TX","48","Texas",8.64,27.95,51.39,93.62,277.53
2010-11-27,2010,47,"UT","49","Utah",19.81,62.84,113.05,198.25,506.14
2010-11-27,2010,47,"VT","50","Vermont",2.26,15.81,43.3,115.21,569.33
2010-11-27,2010,47,"VA","51","Virginia",3.46,11.25,20.82,38.38,120.27
2010-11-27,2010,47,"WA","53","Washington",5.61,18.22,33.61,61.55,186.32
2010-11-27,2010,47,"WV","54","West Virginia",0.28,0.9,1.67,3.11,10.12
2010-11-27,2010,47,"WI","55","Wisconsin",6.28,20.33,37.43,68.34,204.67
2010-11-27,2010,47,"WY","56","Wyoming",0.14,0.47,0.88,1.63,5.31
2010-11-27,2010,47,"PR","72","Puerto Rico",4.49,47.39,154.31,435.52,1293.48
2010-11-27,2010,47,"VI","78","Virgin Islands",1.35,23.78,102.51,378.24,1336.16
2010-12-04,2010,48,"AL","01","Alabama",8.05,26.06,47.99,87.64,262.72
2010-12-04,2010,48,"AK","02","Alaska",0.24,0.78,1.46,2.71,8.89
2010-12-04,2010,48,"AZ","04","Arizona",27.17,85.48,152.34,263,635.9
2010-12-04,2010,48,"AR","05","Arkansas",7.3,23.57,43.34,78.99,235.35
2010-12-04,2010,48,"CA","06","California",6.39,20.75,38.32,70.36,216.2
2010-12-04,2010,48,"CO","08","Colorado",12.43,39.82,72.54,130.04,361.57
2010-12-04,2010,48,"CT","09","Connecticut",8.74,28.19,51.69,93.65,270.86
2010-12-04,2010,48,"DE","10","Delaware",8,25.83,47.41,86.05,250.87
2010-12-04,2010,48,"DC","11","District of Columbia",0.34,1.11,2.08,3.88,12.76
2010-12-04,2010,48,"FL","12","Florida",1.4,12.83,40.62,125.22,793.45
2010-12-04,2010,48,"GA","13","Georgia",4.77,15.49,28.64,52.71,163.74
2010-12-04,2010,48,"HI","15","Hawaii",9.7,31.41,57.63,104.34,299.18
2010-12-04,2010,48,"ID","16","Idaho",8.58,53.56,134.88,315.29,995.14
2010-12-04,2010,48,"IL","17","Illinois",27.59,86.78,154.71,267.31,648.42
2010-12-04,2010,48,"IN","18","Indiana",0.37,1.21,2.25,4.19,13.61
2010-12-04,2010,48,"IA","19","Iowa",4.72,15.29,28.21,51.73,158.33
2010-12-04,2010,48,"KS","20","Kansas",10.57,34.16,62.6,113.12,322.36
2010-12-04,2010,48,"KY","21","Kentucky",44.94,137.74,238.63,393.97,830.98
2010-12-04,2010,48,"LA","22","Louisiana",11.11,35.78,65.5,118.28,337.69
2010-12-04,2010,48,"ME","23","Maine",1.06,6.66,17.36,44.8,246.85
2010-12-04,2010,48,"MD","24","Maryland",17.15,54.7,99.05,175.69,467.76
2010-12-04,2010,48,"MA","25","Massachusetts",0.44,1.45,2.69,5,16.25
2010-12-04,2010,48,"MI","26","Michigan",10.68,60.56,144.88,322.79,969.41
2010-12-04,2010,48,"MN","27","Minnesota",17.84,56.76,102.51,181.01,473.95
2010-12-04,2010,48,"MS","28","Mississippi",0.86,5.14,13.1,33.25,189.11
2010-12-04,2010,48,"MO","29","Missouri",3.69,11.95,22.08,40.66,126.99
2010-12-04,2010,48,"MT","30","Montana",6,19.57,36.16,66.23,199.03
2010-12-04,2010,48,"NE","31","Nebraska",0.31,1,1.86,3.45,11.21
2010-12-04,2010,48,"NV","32","Nevada",7.04,39.84,96.56,223.49,800.85
2010-12-04,2010,48,"NH","33","New Hampshire",0.25,0.82,1.53,2.85,9.31
2010-12-04,2010,48,"NJ","34","New Jersey",1.4,11.45,34.16,99.86,617.77
2010-12-04,2010,48,"NM","35","New Mexico",6.56,21.3,39.3,71.94,217.25
2010-12-04,2010,48,"NY","36","New York",15.03,48.05,87.24,155.37,420.06
2010-12-04,2010,48,"NC","37","North Carolina",11.37,36.65,67.05,120.97,343.53
2010-12-04,2010,48,"ND","38","North Dakota",4.85,15.72,29.02,53.21,162.05
2010-12-04,2010,48,"OH","39","Ohio",6.15,19.87,36.59,66.84,201.03
2010-12-04,2010,48,"OK","40","Oklahoma",10.8,34.73,63.56,114.86,329.83
2010-12-04,2010,48,"OR","41","Oregon",7.07,22.87,42.07,76.68,227.9
2010-12-04,2010,48,"PA","42","Pennsylvania",16.59,52.92,95.91,170.38,456.91
2010-12-04,2010,48,"RI","44","Rhode Island",1.4,12.18,37.37,111.1,636
2010-12-04,2010,48,"SC","45","South Carolina",3.82,12.42,23,42.37,131.54
2010-12-04,2010,48,"SD","46","South Dakota",0.32,1.06,1.97,3.65,11.85
2010-12-04,2010,48,"TN","47","Tennessee",0.35,1.13,2.1,3.91,12.69
2010-12-04,2010,48,"TX","48","Texas",12.44,40.05,73.31,132.47,379.65
2010-12-04,2010,48,"UT","49","Utah",31.88,99.43,175.54,298.5,687.12
2010-12-04,2010,48,"VT","50","Vermont",4.42,30.62,82.5,210.7,833.56
2010-12-04,2010,48,"VA","51","Virginia",0.56,1.84,3.41,6.33,20.54
2010-12-04,2010,48,"WA","53","Washington",8.24,26.63,48.93,88.94,260.83
2010-12-04,2010,48,"WV","54","West Virginia",2.95,9.58,17.72,32.7,102.83
2010-12-04,2010,48,"WI","55","Wisconsin",10.08,32.46,59.4,107.29,307.01
2010-12-04,2010,48,"WY","56","Wyoming",4.77,15.44,28.48,52.17,158.89
2010-12-04,2010,48,"PR","72","Puerto Rico",8.77,90.27,276.79,677.78,1434.98
2010-12-04,2010,48,"VI","78","Virgin Islands",2.64,45.85,188.65,601.07,1441.67
2010-12-11,2010,49,"AL","01","Alabama",8.8,28.47,52.43,95.72,286.61
2010-12-11,2010,49,"AK","02","Alaska",3.74,12.2,22.63,41.75,130.1
2010-12-11,2010,49,"AZ","04","Arizona",65.08,195.16,330.14,525.85,1008.61
2010-12-11,2010,49,"AR","05","Arkansas",0.68,2.22,4.11,7.64,24.73
2010-12-11,2010,49,"CA","06","California",12.68,40.87,74.94,135.85,394.55
2010-12-11,2010,49,"CO","08","Colorado",18.1,57.56,103.94,183.61,482.23
2010-12-11,2010,49,"CT","09","Connecticut",31.32,97.99,173.31,295.34,683.03
2010-12-11,2010,49,"DE","10","Delaware",6.83,22.09,40.63,74.01,219.27
2010-12-11,2010,49,"DC","11","District of Columbia",0.47,1.56,2.92,5.46,17.91
2010-12-11,2010,49,"FL","12","Florida",2.47,22.55,70.67,211.82,1102.21
2010-12-11,2010,49,"GA","13","Georgia",6.9,22.36,41.25,75.6,230.54
2010-12-11,2010,49,"HI","15","Hawaii",16.75,53.68,97.37,172.79,457.61
2010-12-11,2010,49,"ID","16","Idaho",15.18,92.77,225.12,487.41,1205.09
2010-12-11,2010,49,"IL","17","Illinois",48.33,148.22,256.9,424.38,896.41
2010-12-11,2010,49,"IN","18","Indiana",3.94,12.8,23.68,43.62,136.16
2010-12-11,2010,49,"IA","19","Iowa",6.2,20.04,36.89,67.38,202.78
2010-12-11,2010,49,"KS","20","Kansas",4.52,24.69,59.36,138.82,566.09
2010-12-11,2010,49,"KY","21","Kentucky",39,120.53,210.72,352.93,776.13
2010-12-11,2010,49,"LA","22","Louisiana",8.55,27.65,50.84,92.56,273.58
2010-12-11,2010,49,"ME","23","Maine",1.88,11.75,30.48,77.65,391.97
2010-12-11,2010,49,"MD","24","Maryland",30.25,94.94,168.72,289.9,689.84
2010-12-11,2010,49,"MA","25","Massachusetts",9.98,32.2,59.05,107.02,310.16
2010-12-11,2010,49,"MI","26","Michigan",78.81,236.91,395.86,614.78,1094.74
2010-12-11,2010,49,"MN","27","Minnesota",26.89,84.54,150.6,259.88,627.46
2010-12-11,2010,49,"MS","28","Mississippi",1.51,8.98,22.85,57.71,316.46
2010-12-11,2010,49,"MO","29","Missouri",7.79,25.14,46.21,84.23,251.5
2010-12-11,2010,49,"MT","30","Montana",9.36,30.35,55.75,101.06,290.52
2010-12-11,2010,49,"NE","31","Nebraska",0.44,1.43,2.66,4.94,16.03
2010-12-11,2010,49,"NV","32","Nevada",62.49,191.56,327.6,526.7,1020.1
2010-12-11,2010,49,"NH","33","New Hampshire",6.18,20.1,37.08,67.81,203.26
2010-12-11,2010,49,"NJ","34","New Jersey",2.48,20.12,59.53,170.14,896.36
2010-12-11,2010,49,"NM","35","New Mexico",7.99,25.9,47.7,87.05,259.54
2010-12-11,2010,49,"NY","36","New York",29.72,93.21,165.49,283.91,671.89
2010-12-11,2010,49,"NC","37","North Carolina",10.85,35,64.13,115.99,332.94
2010-12-11,2010,49,"ND","38","North Dakota",11.08,35.63,65.08,117.11,329.5
2010-12-11,2010,49,"OH","39","Ohio",0.59,1.91,3.55,6.6,21.37
2010-12-11,2010,49,"OK","40","Oklahoma",15.48,49.53,90.08,161.05,442.64
2010-12-11,2010,49,"OR","41","Oregon",0.49,1.61,2.99,5.55,18.03
2010-12-11,2010,49,"PA","42","Pennsylvania",32.75,102.4,181.32,309.87,725.15
2010-12-11,2010,49,"RI","44","Rhode Island",2.49,21.44,65.02,186.88,866.09
2010-12-11,2010,49,"SC","45","South Carolina",4.78,15.53,28.72,52.76,161.97
2010-12-11,2010,49,"SD","46","South Dakota",8.95,28.82,52.83,95.73,278.12
2010-12-11,2010,49,"TN","47","Tennessee",4.93,15.95,29.43,54.01,166.07
2010-12-11,2010,49,"TX","48","Texas",20.46,65.32,118.4,210.37,563.64
2010-12-11,2010,49,"UT","49","Utah",63.33,189.55,320.12,508.74,970.66
2010-12-11,2010,49,"VT","50","Vermont",7.82,53.5,140.69,339.47,1059.46
2010-12-11,2010,49,"VA","51","Virginia",8.51,27.46,50.49,92.03,274.26
2010-12-11,2010,49,"WA","53","Washington",9.25,29.86,54.78,99.35,288.69
2010-12-11,2010,49,"WV","54","West Virginia",4.92,15.93,29.4,53.97,165.93
2010-12-11,2010,49,"WI","55","Wisconsin",10.16,32.69,59.82,108.1,309.99
2010-12-11,2010,49,"WY","56","Wyoming",0.29,0.96,1.78,3.3,10.73
2010-12-11,2010,49,"PR","72","Puerto Rico",15.53,153.79,434.44,910.14,1514.19
2010-12-11,2010,49,"VI","78","Virgin Islands",4.67,79.43,305.84,822.17,1495.77
2010-12-18,2010,50,"AL","01","Alabama",21.37,68.32,123.99,220.72,595.65
2010-12-18,2010,50,"AK","02","Alaska",6.64,21.61,39.88,73,219.42
2010-12-18,2010,50,"AZ","04","Arizona",124.1,347.86,551.3,804.57,1279.23
2010-12-18,2010,50,"AR","05","Arkansas",1.17,3.81,7.07,13.1,42.3
2010-12-18,2010,50,"CA","06","California",21.45,68.68,124.91,223.23,611.97
2010-12-18,2010,50,"CO","08","Colorado",35.62,110.79,195.14,330.72,754.3
2010-12-18,2010,50,"CT","09","Connecticut",47.39,145.14,250.85,412.28,857.19
2010-12-18,2010,50,"DE","10","Delaware",14.73,47.11,85.52,152.26,410.85
2010-12-18,2010,50,"DC","11","District of Columbia",13.55,43.89,80.39,144.83,404.87
2010-12-18,2010,50,"FL","12","Florida",5.96,53.63,163.17,450.75,1572.15
2010-12-18,2010,50,"GA","13","Georgia",16.34,52.47,95.76,172.21,484.27
2010-12-18,2010,50,"HI","15","Hawaii",26.22,82.99,148.35,256.87,623.57
2010-12-18,2010,50,"ID","16","Idaho",36.52,209.16,459.16,836.5,1443.28
2010-12-18,2010,50,"IL","17","Illinois",88.58,259.65,429.47,662.92,1182.08
2010-12-18,2010,50,"IN","18","Indiana",14.46,46.4,84.61,151.94,424.98
2010-12-18,2010,50,"IA","19","Iowa",24.75,78.11,139.86,243.47,606.48
2010-12-18,2010,50,"KS","20","Kansas",42.7,132.37,231.33,386.33,838.22
2010-12-18,2010,50,"KY","21","Kentucky",67.06,200.09,337.08,533.96,1011.54
2010-12-18,2010,50,"LA","22","Louisiana",26.67,84.41,151.37,263.93,659.53
2010-12-18,2010,50,"ME","23","Maine",15.11,50.81,94.49,171.69,471.42
2010-12-18,2010,50,"MD","24","Maryland",62.22,188,320.58,516.67,1020.83
2010-12-18,2010,50,"MA","25","Massachusetts",25.81,81.71,146.55,255.62,639.69
2010-12-18,2010,50,"MI","26","Michigan",98.09,288.24,471.07,710.2,1188.75
2010-12-18,2010,50,"MN","27","Minnesota",33.53,104.58,184.66,314.1,723.99
2010-12-18,2010,50,"MS","28","Mississippi",3.57,21.2,53.56,133.2,656.73
2010-12-18,2010,50,"MO","29","Missouri",17.3,55.25,100.33,179.04,489.48
2010-12-18,2010,50,"MT","30","Montana",32.05,100.71,178.3,303.62,696.73
2010-12-18,2010,50,"NE","31","Nebraska",5.73,18.53,34.19,62.72,192.53
2010-12-18,2010,50,"NV","32","Nevada",125.73,357.93,569.45,830.85,1309.33
2010-12-18,2010,50,"NH","33","New Hampshire",0.56,1.84,3.42,6.36,20.69
2010-12-18,2010,50,"NJ","34","New Jersey",5.97,47.84,138.03,369.08,1369.55
2010-12-18,2010,50,"NM","35","New Mexico",23.13,73.63,132.84,233.86,603.96
2010-12-18,2010,50,"NY","36","New York",44.46,136.92,238.31,396.14,851.25
2010-12-18,2010,50,"NC","37","North Carolina",15.6,50.04,91.14,163.15,449.27
2010-12-18,2010,50,"ND","38","North Dakota",10.37,33.38,61.06,110.16,313.39
2010-12-18,2010,50,"OH","39","Ohio",0.99,3.24,6.01,11.14,35.94
2010-12-18,2010,50,"OK","40","Oklahoma",15.94,51.05,92.94,166.49,461.65
2010-12-18,2010,50,"OR","41","Oregon",11.74,37.74,68.97,124.3,352.48
2010-12-18,2010,50,"PA","42","Pennsylvania",63.28,190.96,325.41,524.09,1034.44
2010-12-18,2010,50,"RI","44","Rhode Island",6.01,50.9,148.71,388.42,1195.36
2010-12-18,2010,50,"SC","45","South Carolina",12.39,39.87,72.84,131.08,368.27
2010-12-18,2010,50,"SD","46","South Dakota",24.06,75.99,136.17,237.31,593.22
2010-12-18,2010,50,"TN","47","Tennessee",6.95,22.45,41.33,75.54,228.21
2010-12-18,2010,50,"TX","48","Texas",55.34,170.54,297,494.18,1064.88
2010-12-18,2010,50,"UT","49","Utah",111.39,314.35,501.41,737.79,1191.71
2010-12-18,2010,50,"VT","50","Vermont",18.88,123.95,303.69,634.8,1336.9
2010-12-18,2010,50,"VA","51","Virginia",12.19,39.22,71.85,130.15,377.91
2010-12-18,2010,50,"WA","53","Washington",12.91,41.5,75.75,136.21,382.06
2010-12-18,2010,50,"WV","54","West Virginia",12.96,41.6,75.94,136.65,385.86
2010-12-18,2010,50,"WI","55","Wisconsin",31.85,99.71,176.73,302.42,710.19
2010-12-18,2010,50,"WY","56","Wyoming",11.92,38.2,69.63,124.99,349.41
2010-12-18,2010,50,"PR","72","Puerto Rico",37.43,331.06,768.99,1238.41,1592.85
2010-12-18,2010,50,"VI","78","Virgin Islands",11.24,179.16,579.41,1141.42,1540.09
2010-12-25,2010,51,"AL","01","Alabama",34.04,107.39,191.96,332.99,817.68
2010-12-25,2010,51,"AK","02","Alaska",11.9,38.43,70.36,126.88,358.03
2010-12-25,2010,51,"AZ","04","Arizona",136.86,378.59,592.93,852.78,1320.03
2010-12-25,2010,51,"AR","05","Arkansas",1.27,4.13,7.67,14.22,45.87
2010-12-25,2010,51,"CA","06","California",30.18,95.86,172.7,303.64,782.37
2010-12-25,2010,51,"CO","08","Colorado",47.75,146.3,253.45,418.52,883.66
2010-12-25,2010,51,"CT","09","Connecticut",64.54,193.37,326.51,518.4,985.5
2010-12-25,2010,51,"DE","10","Delaware",23.79,75.15,134.47,233.61,576.3
2010-12-25,2010,51,"DC","11","District of Columbia",17.54,56.53,102.94,183.55,492.7
2010-12-25,2010,51,"FL","12","Florida",6.63,59.52,180.26,491.89,1638
2010-12-25,2010,51,"GA","13","Georgia",17.31,55.55,101.32,182.02,509.67
2010-12-25,2010,51,"HI","15","Hawaii",34.02,106.56,188.27,319.82,729.75
2010-12-25,2010,51,"ID","16","Idaho",40.15,227.62,492.58,878.54,1466.28
2010-12-25,2010,51,"IL","17","Illinois",138.64,384.7,604.33,872.53,1360.32
2010-12-25,2010,51,"IN","18","Indiana",19.07,60.85,110.3,195.97,525.59
2010-12-25,2010,51,"IA","19","Iowa",33.04,103.21,182.64,311.86,727.98
2010-12-25,2010,51,"KS","20","Kansas",52.23,160.03,276.11,452.11,928.08
2010-12-25,2010,51,"KY","21","Kentucky",65.34,195.48,330.2,525.1,1004.22
2010-12-25,2010,51,"LA","22","Louisiana",31.06,97.84,174.48,301.46,729.87
2010-12-25,2010,51,"ME","23","Maine",24.67,81.8,149.59,264.11,653.19
2010-12-25,2010,51,"MD","24","Maryland",72.95,217.79,366.76,580.4,1095.79
2010-12-25,2010,51,"MA","25","Massachusetts",1.17,3.81,7.08,13.14,42.49
2010-12-25,2010,51,"MI","26","Michigan",117.14,336.44,538.17,789.43,1253.61
2010-12-25,2010,51,"MN","27","Minnesota",62.5,187.93,318.9,510.3,990.39
2010-12-25,2010,51,"MS","28","Mississippi",4,23.72,59.85,148.47,720.42
2010-12-25,2010,51,"MO","29","Missouri",18.97,60.47,109.62,195.02,526.84
2010-12-25,2010,51,"MT","30","Montana",37.17,115.97,203.74,342.67,757.17
2010-12-25,2010,51,"NE","31","Nebraska",11.14,35.85,65.66,118.88,344.35
2010-12-25,2010,51,"NV","32","Nevada",140.42,393.55,617.41,885.6,1353.75
2010-12-25,2010,51,"NH","33","New Hampshire",0.6,1.95,3.63,6.76,21.97
2010-12-25,2010,51,"NJ","34","New Jersey",6.63,53.05,152.46,403.57,1435.07
2010-12-25,2010,51,"NM","35","New Mexico",15.01,48.29,88.17,158.5,443.65
2010-12-25,2010,51,"NY","36","New York",60.54,182.81,311.49,501.39,987.3
2010-12-25,2010,51,"NC","37","North Carolina",32.31,101.6,180.72,310.82,740.52
2010-12-25,2010,51,"ND","38","North Dakota",16.11,51.47,93.28,165.61,441.92
2010-12-25,2010,51,"OH","39","Ohio",10.85,34.9,63.86,115.4,331.52
2010-12-25,2010,51,"OK","40","Oklahoma",49.52,152.51,265.57,441.98,953.85
2010-12-25,2010,51,"OR","41","Oregon",20.53,65.27,117.72,207.39,538.2
2010-12-25,2010,51,"PA","42","Pennsylvania",83.4,246,409.49,637.66,1159.92
2010-12-25,2010,51,"RI","44","Rhode Island",6.6,55.79,162.06,417.4,1226.97
2010-12-25,2010,51,"SC","45","South Carolina",17.05,54.56,99,175.98,471.04
2010-12-25,2010,51,"SD","46","South Dakota",25.85,81.5,145.68,252.91,623.68
